Day,State ID,State,Lat,Long_,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate,Resident Population 2020 Census,Population Density 2020 Census,Density Rank 2020 Census,SexRatio,Confirmed,Deaths,Recovered
2,25,Mississippi,-1.1084957736079084,0.1630574810019501,-0.4331892778124659,0.08599361490587189,-0.5611347791908543,0.8621608688193246,-1.137397297521533,-0.4293563999056508,-0.23904123417169726,0.4438808312463058,-1.1682553368383621,True,True,False
2,26,Missouri,-0.16713916917891722,0.030130031443836407,0.2921087564787833,-0.22468329239738313,-0.2276244873473717,-0.36156831123914623,-0.7785153659759053,0.036262701050003676,-0.22293163946042915,0.18377231866885269,-0.546986602797152,True,True,False
2,27,Montana,1.2274424638204622,-0.8951717460297065,-0.5210498630603088,0.2012477345895831,-0.6405394442158188,-0.678808408147129,-0.43044076395866243,-0.7030233873955182,-0.2730300381647895,1.4843148815561182,1.0061852323058729,True,True,True
2,28,Nebraska,0.27257789866644205,-0.27445144156940526,-0.4154563967505156,0.6486605701491699,-0.5013235380823652,-0.9726844956897479,-0.01135098177106901,-0.5751196077929477,-0.26198520239683676,1.1591792408343018,0.6955508652852679,True,True,True
2,29,Nevada,-0.19062984234219932,-1.2313997011713365,-0.0718792824408559,0.12109322615247815,-0.4519126723865984,-0.4033266876725447,-0.5680526131590529,-0.4084587285270649,-0.2602766090183689,1.0941521126899385,1.0061852323058729,True,True,False
2,30,New Hampshire,0.6559239401690593,1.0857513397808627,-0.5180156967000417,-1.6826349610492426,-0.6061904858946527,0.10690981669001486,-0.38661610688411585,-0.6602608338948047,-0.18369501294775717,-0.2714175783416903,0.0742821312440579,True,True,True
2,31,New Jersey,0.13642753843185335,0.9351287543923893,0.3084334261917699,-0.7396293538871936,0.36145835996981057,3.498038408666247,-0.09709292661096233,0.493199212103618,0.4931520496938567,-1.6369872693733192,-0.857620969817757,True,True,True
2,32,New Mexico,-0.7627413984156763,-0.6809403937300273,-0.37804518657804675,-0.11709813041106197,-0.46853719633275337,0.17073693344422056,0.08311969077170102,-0.5523728055942927,-0.26686689776388767,1.2892334971230284,0.0742821312440579,True,True,True
2,33,New York,0.4439477955231191,0.9133740263752723,1.2383291035824546,-0.8688766777965637,2.9229386346280815,3.276397518468421,0.9883208125946693,2.0841624729214967,-0.015947755897468992,-1.1817973723627762,-1.1682553368383621,True,True,True
2,34,North Carolina,-0.63266962050735,0.6659120850838647,-0.22992862149954651,-0.8150465468869535,0.2586416223119081,-0.6039072148712749,-0.5938572673373193,0.6609220695208359,-0.14653310696608182,-0.66158034720787,-0.857620969817757,True,True,False
2,35,North Dakota,1.327434319431346,-0.35166519057700985,-0.5271548255558162,2.1632021492002416,-0.5694102821287932,-0.33583981154284204,1.8974026891827218,-0.7475102703300371,-0.2706502116733522,1.419287753411755,2.248722700388293,True,True,True
2,36,Ohio,0.15123687586087886,0.5152181894185848,-0.2625738909505227,-0.4725244445223751,0.3644309787530244,-0.5619882258374912,-0.6087346030576781,0.8592133935879479,-0.10131640362877242,-0.9867159879296863,-0.546986602797152,True,True,True
2,37,Oklahoma,-0.6433442041046895,-0.2062380682129937,-0.46267014170327075,0.12089513676960371,-0.369124173691169,-1.1832885290846156,-0.5818300246193512,-0.2838411910347489,-0.24233637854445667,0.6389622156793956,0.0742821312440579,True,True,True
2,38,Oregon,0.840340550311374,-1.4868687678298491,-0.3094376180535354,-1.9282445149173881,-0.37451688148039625,-0.5305319935269711,-0.7065911341897325,-0.24332404191469342,-0.25063526066844327,0.8990707282568488,0.0742821312440579,True,True,False
2,39,Pennsylvania,0.18451258398838863,0.7981722741947199,-0.1428047017261615,-0.8864170134579216,0.3438347626367168,1.2457413770955434,-1.491345042806039,1.0346427366069328,-0.10021802217118596,-1.0517431160740496,-0.546986602797152,True,True,True
2,40,Rhode Island,0.364086096017095,1.0884051007962972,-0.36681409057381176,0.47673550710924156,-0.47151668061669344,0.5931066984402033,2.315876619995956,-0.7011055866538017,0.37013332644417285,-1.5719601412289559,-0.857620969817757,False,True,False
2,41,South Carolina,-0.92477103462468,0.6079164556755541,-0.21621077077214157,-0.4900085777589187,-0.29562298110321394,0.1387210459583249,-0.7227230655008978,-0.11485311582548186,-0.17368753744530274,-0.4014718346304168,-1.1682553368383621,True,True,True
2,42,South Dakota,0.7955007099534116,-0.3340821137530601,-0.519556182236408,1.7705959519201313,-0.7004456580843547,-0.19378671808320674,-1.2113402464383773,-0.7318265559322374,-0.2704061269049996,1.3542606252673917,1.316819599326478,True,True,True
2,45,Utah,0.11189905852994046,-0.966889510132026,-0.4293248365528098,0.6863861944462587,-0.4295099713916886,-1.7832622821248862,-0.5143184716049155,-0.3841105029327118,-0.25332019312032134,0.964097856401212,1.0061852323058729,True,True,True
2,46,Vermont,0.7536754510743293,1.027338035894115,-0.5264161250938597,-2.590409813056658,-0.6526303061511222,0.2693000125727017,0.5320775838464027,-0.7673410064928803,-0.2349528143017921,0.37885370310194255,-0.23635223577654707,True,True,True
2,47,Virginia,-0.28027657681245105,0.7492636114880098,0.12497116325178079,-1.3015516807972118,-0.13347072432464754,-0.31138203566638417,-1.0020276499207699,0.39732360882298556,-0.14415328047464449,-0.7266074753522332,-0.23635223577654707,True,True,True
2,49,West Virginia,-0.16135710306369147,0.6074325645115113,-0.476615911030508,-0.9626082383753019,-0.5319242190695129,-0.14282362055190206,-0.12615025847810749,-0.5995824290527249,-0.23202379708156154,0.24879944681321597,0.0742821312440579,True,True,True
2,50,Wisconsin,0.790344622505932,0.16622569472862952,-0.39712929933900265,0.7767823687887492,0.018819669754414094,-0.9546994602796731,0.02514566837671194,-0.0018184883017229657,-0.21115454938741873,-0.011309065764237142,0.3849164982646629,True,True,True
2,51,Wyoming,0.5411886396204911,-0.7346268449827579,-0.5289883492919668,0.21617361238915328,-0.6821608272125611,-0.9867622537447901,-0.12392245399341928,-0.7769964931829296,-0.2739453560461116,1.5493420097004815,1.938088333367688,True,False,True
3,1,Alabama,-1.1782429756929964,0.3044759470912131,-0.19560448736230585,0.16588378001785428,-0.48216221161785,-0.48818391365532643,-1.2974508309922599,-0.12857922717029188,-0.21701258382787988,0.11874519052448941,-1.1682553368383621,True,True,False
3,2,Alaska,3.6076110360618836,-3.031933254618009,-0.4483621446013001,-0.2725961853614576,-0.5688724845719012,-1.802176463285371,2.082823419818783,-0.7541735854660159,-0.27675233088216583,1.6143691378448448,3.491260168470713,True,False,False
3,3,Arizona,-0.9457083737484757,-0.9449259448756909,0.4224395308203722,0.19123071786459522,-0.0019487560051109599,-0.0035316989436500012,-1.2631070407391098,0.18156140284310043,-0.23916327655587358,0.5089079593906691,0.3849164982646629,True,False,True
3,4,Arkansas,-0.7414581237123375,0.025815759697056313,-0.47826221591679646,0.23140443697621574,-0.45645691871106964,-0.0382581242407234,-0.5591528670952397,-0.4220308792832135,-0.2422143361602804,0.5739350875350323,-0.546986602797152,True,True,False
3,5,California,-0.5525937704044656,-1.3651675932775247,4.3533414471900995,-0.4602843548273075,4.082353931622651,-0.8117869383979104,-0.15144403094465014,4.903416166075711,-0.12273484205170847,-0.921688859785323,0.3849164982646629,True,True,False
3,6,Colorado,-0.06769092662160071,-0.6331930698170191,0.11592564382093744,-0.5541863113811835,-0.1099339284285155,-0.28163789062592615,-0.3323139900409683,-0.01931459292457028,-0.2435568023862194,0.7690164719681222,1.0061852323058729,True,True,True
3,7,Connecticut,0.3503969309408765,1.0250612006275148,-0.17668520858872863,-0.8115585688200709,-0.12697395819987553,2.4007896785378895,0.7631834802444466,-0.3353668138361209,0.17687921110104346,-1.376878756795866,-0.857620969817757,False,False,False
3,8,Delaware,-0.025074957846418708,0.8849008515647633,-0.4504276569122801,-0.4748433832597264,-0.6114587564832161,-0.10264099304724862,0.2577239059600605,-0.7167685980178988,0.032442049428423526,-1.2468245005071394,-1.1682553368383621,True,True,False
3,9,District of Columbia,-0.09444327810629283,0.8074935460915417,-0.5151504343021502,-1.2953566124716966,-0.6226289261648725,1.578269343300131,0.937666096789137,-0.7605661574077293,6.605644861162524,-1.7020143975176825,-0.546986602797152,True,True,True
3,10,Florida,-1.9280830540376146,0.5701321961506237,2.202679154310284,-0.36691345539677794,1.5375152016310865,-0.07276360464872712,-0.4202725854195559,2.2790827015993758,-0.03260654133753036,-1.1167702442184129,-0.546986602797152,True,True,False
3,11,Georgia,-1.0592411363300593,0.47048627149624245,0.8524384942164337,-0.30193344678052,0.027339613124461537,-0.06691313049789172,-0.9867599796906696,0.7006543987083492,-0.16429027386372963,-0.5315260909191434,-0.857620969817757,True,True,False
3,12,Hawaii,-3.0271698096155704,-3.291395696777674,-0.510758931280382,-2.441613276013997,-0.6357940959325735,-0.5100878079181751,-0.8181405377866368,-0.6489263603306786,-0.13927158510759355,-0.7916346034965964,1.0061852323058729,True,False,False
3,13,Idaho,0.7857321481120187,-1.100158230300571,-0.3666024518739675,0.3345591717232138,-0.6755493500131542,-0.9358682463628686,-1.495367041482453,-0.592964748068499,-0.2639378805436571,1.224206368978665,1.0061852323058729,True,False,True
3,15,Indiana,0.06238085128672571,0.3372786744221034,-0.18696189545616596,0.2650886337022069,0.07460515287453118,-0.030251084977300242,-0.13996813575840383,0.12820385315107413,-0.16197146856438047,-0.5965532190635067,-0.23635223577654707,True,True,True
3,17,Kansas,-0.15552561757995906,-0.19592863962328533,-0.07776650127402346,0.30471443947492,-0.6091116134224195,-0.5843697944687516,-1.3952845669370761,-0.4327678807902047,-0.2556389984196705,1.0291249845455752,0.3849164982646629,False,False,False
3,18,Kentucky,-0.29694737712187663,0.41817508986763247,-0.04948628000733502,-0.43687778804020483,-0.29468626934787223,-0.9852456529620436,-0.4869466673332765,-0.20416614901442068,-0.20792042620674747,-0.1413633220529637,-0.23635223577654707,True,True,True
3,19,Louisiana,-1.3674697377032474,0.05155367603292402,-0.4298620732524144,-0.12881795245313538,-0.14512391058865068,1.0909859136853113,-0.004958311033799181,-0.1820166730768887,-0.2117647613083001,0.053718062380126136,-0.546986602797152,True,True,False
3,20,Maine,0.8604212870477272,1.1968934997746572,-0.5032050576859409,-2.2990320348422926,-0.5947658635923286,-0.34721566615253097,-0.2197449288409776,-0.6624725593966929,-0.25057423947635515,0.8340436001124855,-0.546986602797152,True,True,True
3,21,Maryland,-0.06701552858535026,0.8189388455189502,0.018116004692916087,-1.0775615838941928,0.08053079515763584,0.7153720570914709,0.11594992264013045,0.03951555587351245,0.11061019649332683,-1.3118516286515027,-1.1682553368383621,True,True,True
3,22,Massachusetts,0.45457295975195317,1.0874729736066144,-0.3004958829851157,-0.6849348471414499,0.8324172636347903,2.4690787180026983,1.6924301727659212,0.1638347947252969,0.2723773767189776,-1.4419058849402293,-1.1682553368383621,True,True,False
3,23,Michigan,0.6351842785192892,0.42500050207623397,-0.20317464085673492,-0.7873671619901013,0.40785055081499144,1.281464359218802,-0.25528769229386206,0.6081356028077743,-0.16892788446242804,-0.4664989627747801,-0.23635223577654707,False,False,False
3,24,Minnesota,1.0252513541387496,-0.05196847152499865,-0.5075436510327481,0.11008450525999881,0.029335614429362104,-0.495741250424813,0.13066590807439207,-0.02911500085053772,-0.2337934116521175,0.31382657495757926,0.3849164982646629,True,True,True
3,25,Mississippi,-1.1084957736079084,0.1630574810019501,-0.42962194472759113,0.11199907356376114,-0.5608796114138609,0.856540510146119,-1.135930192985746,-0.4293563999056508,-0.23904123417169726,0.4438808312463058,-1.1682553368383621,True,True,False
3,26,Missouri,-0.16713916917891722,0.030130031443836407,0.29722471505001846,-0.20677834248553068,-0.22597018773486868,-0.3675763532423163,-0.7739030642938254,0.036262701050003676,-0.22293163946042915,0.18377231866885269,-0.546986602797152,True,True,False
3,27,Montana,1.2274424638204622,-0.8951717460297065,-0.5212350469226725,0.21898629108574677,-0.640107918888919,-0.6865292057007908,-0.42353186692584377,-0.7030233873955182,-0.2730300381647895,1.4843148815561182,1.0061852323058729,True,True,True
3,28,Nebraska,0.27257789866644205,-0.27445144156940526,-0.41382815237827636,0.6652118896831771,-0.5007951805889719,-0.9765760022355526,-0.0066771859247550394,-0.5751196077929477,-0.26198520239683676,1.1591792408343018,0.6955508652852679,True,True,False
3,29,Nevada,-0.19062984234219932,-1.2313997011713365,-0.06636243133241577,0.13724852657192627,-0.4503058591541188,-0.39259193624758604,-0.5591260839678618,-0.4084587285270649,-0.2602766090183689,1.0941521126899385,1.0061852323058729,True,True,False
3,30,New Hampshire,0.6559239401690593,1.0857513397808627,-0.5188174817744516,-1.642943406317937,-0.6035980442141566,0.07360745284239174,-0.35399097149257447,-0.6602608338948047,-0.18369501294775717,-0.2714175783416903,0.0742821312440579,True,True,True
3,31,New Jersey,0.13642753843185335,0.9351287543923893,0.3152526692992516,-0.7217038922681345,0.3619832847128407,3.4599272130179357,-0.09608165704546613,0.493199212103618,0.4931520496938567,-1.6369872693733192,-0.857620969817757,True,True,True
3,32,New Mexico,-0.7627413984156763,-0.6809403937300273,-0.37866585776509,-0.09609774002297868,-0.4669868804500005,0.17001760948136715,0.09577133933093607,-0.5523728055942927,-0.26686689776388767,1.2892334971230284,0.0742821312440579,True,True,True
3,33,New York,0.4439477955231191,0.9133740263752723,1.261764019615209,-0.8415980386439237,2.943298420063128,3.228708929584302,1.0062295127032936,2.0841624729214967,-0.015947755897468992,-1.1817973723627762,-1.1682553368383621,True,True,True
3,34,North Carolina,-0.63266962050735,0.6659120850838647,-0.21676428737173423,-0.7882133709958765,0.26626189902428277,-0.6206302521640603,-0.5814245939915382,0.6609220695208359,-0.14653310696608182,-0.66158034720787,-0.857620969817757,True,True,False
3,35,North Dakota,1.327434319431346,-0.35166519057700985,-0.527453968718096,2.171741505227831,-0.5692136141392382,-0.33930086785574315,1.9018187320294098,-0.7475102703300371,-0.2706502116733522,1.419287753411755,2.248722700388293,True,False,True
3,36,Ohio,0.15123687586087886,0.5152181894185848,-0.26093165603923124,-0.4472569127523084,0.3758646120250517,-0.5676631642977666,-0.5919970056016206,0.8592133935879479,-0.10131640362877242,-0.9867159879296863,-0.546986602797152,True,True,True
3,37,Oklahoma,-0.6433442041046895,-0.2062380682129937,-0.45749109851958203,0.20879199603107224,-0.3679774920386153,-1.2075339485791763,-0.5768713005581404,-0.2838411910347489,-0.24233637854445667,0.6389622156793956,0.0742821312440579,True,True,True
3,38,Oregon,0.840340550311374,-1.4868687678298491,-0.3066110204181155,-1.9138750280216703,-0.37451688148039625,-0.5433501480094072,-0.7065911341897325,-0.24332404191469342,-0.25063526066844327,0.8990707282568488,0.0742821312440579,True,True,False
3,39,Pennsylvania,0.18451258398838863,0.7981722741947199,-0.13409088525757404,-0.8717333108951741,0.3496273858432498,1.2331209894741901,-1.4889776552767087,1.0346427366069328,-0.10021802217118596,-1.0517431160740496,-0.546986602797152,True,True,False
3,40,Rhode Island,0.364086096017095,1.0884051007962972,-0.36681409057381176,0.47673550710924156,-0.47151668061669344,0.5931066984402033,2.315876619995956,-0.7011055866538017,0.37013332644417285,-1.5719601412289559,-0.857620969817757,False,True,False
3,41,South Carolina,-0.92477103462468,0.6079164556755541,-0.20306678651931429,-0.4145867366535954,-0.2874455976131548,0.10552956185998014,-0.6955458136746513,-0.11485311582548186,-0.17368753744530274,-0.4014718346304168,-1.1682553368383621,True,True,True
3,42,South Dakota,0.7955007099534116,-0.3340821137530601,-0.5190372604242899,1.8050709127025661,-0.7001583082727069,-0.19162153820413544,-1.2057821643928968,-0.7318265559322374,-0.2704061269049996,1.3542606252673917,1.316819599326478,True,True,True
3,45,Utah,0.11189905852994046,-0.966889510132026,-0.4298457933524264,0.7110011589195171,-0.42855867044730356,-1.7839910122489575,-0.5092409703664613,-0.3841105029327118,-0.25332019312032134,0.964097856401212,1.0061852323058729,True,True,True
3,46,Vermont,0.7536754510743293,1.027338035894115,-0.5263774603313882,-2.5831791065518677,-0.6522215227953783,0.25210843001796596,0.5432875993873597,-0.7673410064928803,-0.2349528143017921,0.37885370310194255,-0.23635223577654707,True,True,True
3,47,Virginia,-0.28027657681245105,0.7492636114880098,0.13477369803206707,-1.2760873581116918,-0.12953150025167967,-0.33835663023248713,-0.994130494378307,0.39732360882298556,-0.14415328047464449,-0.7266074753522332,-0.23635223577654707,True,True,True
3,49,West Virginia,-0.16135710306369147,0.6074325645115113,-0.47542747833138255,-0.9207049814828401,-0.5307997072630545,-0.18228792423092846,-0.11541332341119509,-0.5995824290527249,-0.23202379708156154,0.24879944681321597,0.0742821312440579,True,True,True
3,50,Wisconsin,0.790344622505932,0.16622569472862952,-0.39664090233936206,0.7961030429792312,0.020028999101095162,-0.9607818245047473,0.028699771097062635,-0.0018184883017229657,-0.21115454938741873,-0.011309065764237142,0.3849164982646629,True,True,True
3,51,Wyoming,0.5411886396204911,-0.7346268449827579,-0.5284368676798726,0.23881137626893487,-0.6821608272125611,-0.9968292286144309,-0.12392245399341928,-0.7769964931829296,-0.2739453560461116,1.5493420097004815,1.938088333367688,True,False,True
4,1,Alabama,-1.1782429756929964,0.3044759470912131,-0.19121705431553457,0.1850043500968615,-0.48168763388014596,-0.4976704968666476,-1.2957946071940418,-0.12857922717029188,-0.21701258382787988,0.11874519052448941,-1.1682553368383621,True,True,False
4,2,Alaska,3.6076110360618836,-3.031933254618009,-0.44782897787669246,-0.2568806506517383,-0.5683488471102573,-1.7964621663045763,2.0950718270299746,-0.7541735854660159,-0.27675233088216583,1.6143691378448448,3.491260168470713,True,True,False
4,3,Arizona,-0.9457083737484757,-0.9449259448756909,0.43132225125133533,0.2219740433638032,0.0025118170292587343,-0.02549009840190376,-1.2581230996993462,0.18156140284310043,-0.23916327655587358,0.5089079593906691,0.3849164982646629,True,True,True
4,4,Arkansas,-0.7414581237123375,0.025815759697056313,-0.48424914913739064,0.25017928760980457,-0.4541923046902534,-0.018787819591871754,-0.546312037107329,-0.4220308792832135,-0.2422143361602804,0.5739350875350323,-0.546986602797152,True,True,True
4,5,California,-0.5525937704044656,-1.3651675932775247,4.416279540543783,-0.4260604403347608,4.127298216970914,-0.8179874101523993,-0.13197999257394732,4.903416166075711,-0.12273484205170847,-0.921688859785323,0.3849164982646629,True,True,False
4,6,Colorado,-0.06769092662160071,-0.6331930698170191,0.12015231285532701,-0.53772559953722,-0.10603232157827705,-0.29120859192376325,-0.3207207112782614,-0.01931459292457028,-0.2435568023862194,0.7690164719681222,1.0061852323058729,True,True,True
4,7,Connecticut,0.3503969309408765,1.0250612006275148,-0.16763561918288827,-0.7566065338593675,-0.1147449280624557,2.3414489109812435,0.8218766341741116,-0.3353668138361209,0.17687921110104346,-1.376878756795866,-0.857620969817757,True,True,False
4,8,Delaware,-0.025074957846418708,0.8849008515647633,-0.448714197438541,-0.4370184372677096,-0.6103026347671637,-0.11847022429389255,0.2780399792204838,-0.7167685980178988,0.032442049428423526,-1.2468245005071394,-1.1682553368383621,True,True,False
4,9,District of Columbia,-0.09444327810629283,0.8074935460915417,-0.5149835653272731,-1.2867505973001983,-0.6221828116489295,1.574529248701143,0.9484825779719794,-0.7605661574077293,6.605644861162524,-1.7020143975176825,-0.546986602797152,True,True,True
4,10,Florida,-1.9280830540376146,0.5701321961506237,2.225375369881082,-0.3441771494231219,1.5482835964889905,-0.07276360464872712,-0.4116932747759792,2.2790827015993758,-0.03260654133753036,-1.1167702442184129,-0.546986602797152,True,True,False
4,11,Georgia,-1.0592411363300593,0.47048627149624245,0.8629308897587122,-0.2808370956153539,0.030278762591634718,-0.0833007397279279,-0.9820230985668988,0.7006543987083492,-0.16429027386372963,-0.5315260909191434,-0.857620969817757,True,True,False
4,12,Hawaii,-3.0271698096155704,-3.291395696777674,-0.5106063072179943,-2.4393152147065504,-0.6354430972079426,-0.5166988321982882,-0.813898529587512,-0.6489263603306786,-0.13927158510759355,-0.7916346034965964,1.0061852323058729,True,False,False
4,13,Idaho,0.7857321481120187,-1.100158230300571,-0.36633586851166366,0.3539317256090137,-0.6753933029028965,-0.9327966026887436,-1.4938728532675207,-0.592964748068499,-0.2639378805436571,1.224206368978665,1.0061852323058729,True,True,True
4,15,Indiana,0.06238085128672571,0.3372786744221034,-0.1860787108818159,0.2883971490625443,0.07765586672850638,-0.03578907618470524,-0.1322140039419687,0.12820385315107413,-0.16197146856438047,-0.5965532190635067,-0.23635223577654707,True,True,True
4,17,Kansas,-0.15552561757995906,-0.19592863962328533,-0.06976086045491485,0.36402709245688186,-0.607449161027804,-0.6049450178437942,-1.3855200252603908,-0.4327678807902047,-0.2556389984196705,1.0291249845455752,0.3849164982646629,True,True,True
4,18,Kentucky,-0.29694737712187663,0.41817508986763247,-0.044986922648146126,-0.4143784885961035,-0.292674248541277,-0.9834957933860583,-0.47924045418851585,-0.20416614901442068,-0.20792042620674747,-0.1413633220529637,-0.23635223577654707,True,True,True
4,19,Louisiana,-1.3674697377032474,0.05155367603292402,-0.4276744616915243,-0.11833789174698202,-0.14379472104179,1.1012092205071184,-6.574654218388391e-05,-0.1820166730768887,-0.2117647613083001,0.053718062380126136,-0.546986602797152,True,True,False
4,20,Maine,0.8604212870477272,1.1968934997746572,-0.5026149113113751,-2.28692917922754,-0.5917368904906534,-0.36632949571079765,-0.18118665461604092,-0.6624725593966929,-0.25057423947635515,0.8340436001124855,-0.546986602797152,True,True,True
4,21,Maryland,-0.06701552858535026,0.8189388455189502,0.023091549126754558,-1.0597437089559747,0.08560711778839371,0.7052361062433641,0.13031784612173736,0.03951555587351245,0.11061019649332683,-1.3118516286515027,-1.1682553368383621,True,True,True
4,22,Massachusetts,0.45457295975195317,1.0874729736066144,-0.29063636855487135,-0.6540550159704814,0.8403655110381099,2.4308503418928122,1.7121627742099057,0.1638347947252969,0.2723773767189776,-1.4419058849402293,-1.1682553368383621,True,True,False
4,23,Michigan,0.6351842785192892,0.42500050207623397,-0.19217553342732924,-0.7635182893907807,0.4324381974160396,1.267252782193994,-0.21315899132479052,0.6081356028077743,-0.16892788446242804,-0.4664989627747801,-0.23635223577654707,True,True,False
4,24,Minnesota,1.0252513541387496,-0.05196847152499865,-0.5055208734592367,0.13427006312980386,0.030573550029069335,-0.5058143494223996,0.13442200874934207,-0.02911500085053772,-0.2337934116521175,0.31382657495757926,0.3849164982646629,True,True,True
